bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin
3002100.0,2.0,0.0,0.0,0.0,0.0,302.0,1.0208,-26.4196,18.0,10.0,1.1,0.9,0.0,0.0,0.0,0.0
3002101.0,1.0,0.0,0.0,0.0,0.0,302.0,1.02049,-62.2159,500.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002102.0,1.0,0.0,0.0,0.0,0.0,302.0,1.02071,-63.6168,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002103.0,2.0,0.0,0.0,0.0,0.0,302.0,1.02049,-62.2159,20.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002104.0,2.0,0.0,0.0,0.0,0.0,302.0,1.02049,-62.2159,20.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002105.0,2.0,0.0,0.0,0.0,0.0,302.0,1.02049,-62.2159,20.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002106.0,1.0,14.4,4.08,0.0,0.0,302.0,1.00011,-65.6877,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002107.0,1.0,74.15,21.01,0.0,0.0,302.0,1.01553,-64.4635,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002108.0,1.0,2.14,0.61,0.0,0.0,302.0,1.00948,-43.368,161.0,10.0,1.1,0.9,0.0,0.0,0.0,0.0
3002109.0,1.0,33.81,9.58,0.0,0.0,302.0,1.0154,-46.256,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002110.0,1.0,8.59,2.43,0.0,51.92,302.0,1.03,-61.7811,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002111.0,1.0,13.95,3.95,0.0,0.0,302.0,1.00223,-48.5817,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002112.0,1.0,4.54,1.29,0.0,0.0,302.0,0.998903,-49.1768,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002113.0,1.0,0.0,0.0,0.0,0.0,302.0,1.01851,-55.9724,500.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002114.0,1.0,70.78,20.05,0.0,0.0,302.0,1.01657,-57.2353,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002115.0,2.0,0.0,0.0,0.0,0.0,302.0,1.00968,-52.0112,13.8,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002116.0,2.0,0.0,0.0,0.0,0.0,302.0,1.0143,-53.9199,13.8,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002117.0,2.0,0.0,0.0,0.0,0.0,302.0,1.00697,-51.3772,13.8,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002118.0,2.0,0.0,0.0,0.0,0.0,302.0,1.00561,-50.8736,13.8,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002119.0,2.0,0.0,0.0,0.0,0.0,302.0,1.01323,-53.4711,13.8,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002120.0,2.0,0.0,0.0,0.0,0.0,302.0,1.01,-51.096,13.8,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002121.0,1.0,2.33,0.66,0.0,0.0,302.0,1.01221,-59.6141,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002122.0,1.0,6.72,1.9,0.0,0.0,302.0,1.00367,-60.7842,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002123.0,2.0,0.0,0.0,0.0,0.0,302.0,1.02136,-27.9732,161.0,10.0,1.1,0.9,0.0,0.0,0.0,0.0
3002124.0,1.0,21.29,6.03,0.0,0.0,302.0,0.999557,-66.7212,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002125.0,1.0,4.06,1.15,0.0,0.0,302.0,1.00487,-66.7148,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002126.0,1.0,14.24,4.03,0.0,0.0,302.0,1.01837,-66.3852,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002127.0,2.0,0.0,0.0,0.0,-361.6,302.0,1.03014,-34.9497,500.0,10.0,1.1,0.9,0.0,0.0,0.0,0.0
3002128.0,1.0,0.0,0.0,0.0,0.0,302.0,1.02085,-33.4452,161.0,10.0,1.1,0.9,0.0,0.0,0.0,0.0
3002129.0,1.0,6.63,1.88,0.0,0.0,302.0,1.00327,-65.6053,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3002130.0,1.0,0.0,0.0,0.0,0.0,302.0,1.0117,-42.0051,161.0,10.0,1.1,0.9,0.0,0.0,0.0,0.0
3002131.0,1.0,0.0,0.0,0.0,0.0,302.0,1.00727,-39.4573,115.0,10.0,1.1,0.9,0.0,0.0,0.0,0.0
3002132.0,1.0,11.94,3.38,0.0,12.36,302.0,1.03,-41.1534,115.0,10.0,1.1,0.9,0.0,0.0,0.0,0.0
3002133.0,1.0,5.68,1.61,0.0,0.0,302.0,1.02131,-60.0601,161.0,11.0,1.1,0.9,0.0,0.0,0.0,0.0
3003001.0,1.0,0.0,0.0,0.0,0.0,303.0,1.01394,-55.2426,230.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003002.0,1.0,112.86,31.98,0.0,0.0,303.0,1.00197,-57.6723,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003003.0,1.0,0.0,0.0,0.0,0.0,303.0,1.01934,-18.196,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003004.0,2.0,0.0,0.0,0.0,0.0,303.0,1.01447,-16.6113,18.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003005.0,1.0,7.34,2.08,0.0,0.0,303.0,1.02009,-57.6274,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003006.0,1.0,7.35,2.08,0.0,0.0,303.0,1.00905,-26.8154,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003007.0,1.0,14.96,4.24,0.0,0.0,303.0,1.02111,-24.6421,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003008.0,1.0,19.81,5.61,0.0,0.0,303.0,1.01116,-36.9382,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003009.0,1.0,12.54,3.55,0.0,0.0,303.0,1.02357,-30.9105,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003010.0,1.0,4.67,1.32,0.0,0.0,303.0,1.00258,-56.5749,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003011.0,1.0,27.14,7.69,0.0,0.0,303.0,1.01711,-60.5982,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003012.0,1.0,0.56,0.16,0.0,0.0,303.0,1.01844,-60.1984,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003013.0,1.0,64.56,18.29,0.0,77.48,303.0,1.03,-28.4858,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003014.0,1.0,22.0,6.23,0.0,0.0,303.0,1.02121,-52.8315,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003015.0,1.0,5.36,1.52,0.0,0.0,303.0,1.01666,-17.0403,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003016.0,1.0,0.0,0.0,0.0,0.0,303.0,1.01401,-21.8678,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003017.0,2.0,0.0,0.0,0.0,0.0,303.0,1.01,-16.6819,18.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003018.0,1.0,0.0,0.0,0.0,0.0,303.0,1.03124,-28.834,230.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003019.0,1.0,0.0,0.0,0.0,26.09,303.0,1.03,-30.4293,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003020.0,2.0,0.0,0.0,0.0,0.0,303.0,1.03,-24.7166,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003021.0,1.0,1.94,0.55,0.0,0.0,303.0,1.01001,-35.5341,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003022.0,1.0,24.59,6.97,0.0,0.0,303.0,1.00029,-18.222,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003023.0,1.0,10.41,2.95,0.0,50.16,303.0,1.03,-26.9955,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003024.0,1.0,10.13,2.87,0.0,0.0,303.0,1.02648,-30.8711,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003025.0,1.0,13.67,3.87,0.0,0.0,303.0,1.00594,-45.0315,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003026.0,1.0,0.0,0.0,0.0,0.0,303.0,1.03076,-36.5041,230.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003027.0,1.0,0.0,0.0,0.0,0.0,303.0,1.02561,-37.0818,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003028.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-33.9232,18.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003029.0,1.0,4.87,1.38,0.0,0.0,303.0,1.0312,-53.1536,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003030.0,1.0,129.72,36.75,0.0,93.06,303.0,1.03,-39.7528,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003031.0,1.0,14.73,4.17,0.0,0.0,303.0,1.00478,-26.1305,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003032.0,1.0,72.86,20.64,0.0,0.0,303.0,1.00744,-26.9905,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003033.0,1.0,0.0,0.0,0.0,0.0,303.0,1.00965,-15.2038,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003034.0,2.0,0.0,0.0,0.0,0.0,303.0,1.03,-5.94293,22.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003035.0,1.0,3.47,0.98,0.0,0.0,303.0,1.00898,-44.1638,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003036.0,1.0,5.8,1.64,0.0,0.0,303.0,1.00879,-41.4374,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003037.0,1.0,0.0,0.0,0.0,0.0,303.0,1.03066,-25.5587,230.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003038.0,1.0,0.0,0.0,0.0,0.0,303.0,1.00951,-20.2065,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003039.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-22.9868,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003040.0,1.0,14.61,4.14,0.0,0.0,303.0,1.00407,-34.1646,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003041.0,1.0,0.0,0.0,0.0,0.0,303.0,1.02828,-29.0456,230.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003042.0,1.0,8.75,2.48,0.0,0.0,303.0,1.00968,-18.741,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003043.0,2.0,0.0,0.0,0.0,0.0,303.0,1.02828,-29.0456,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003044.0,2.0,0.0,0.0,0.0,0.0,303.0,1.02828,-29.0456,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003045.0,2.0,0.0,0.0,0.0,0.0,303.0,1.02828,-29.0456,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003046.0,1.0,0.0,0.0,0.0,376.63,303.0,1.03,-34.408,230.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003047.0,1.0,0.0,0.0,0.0,102.99,303.0,1.03,-20.5349,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003048.0,2.0,0.0,0.0,0.0,0.0,303.0,1.02683,-41.0806,500.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003049.0,1.0,10.58,3.0,0.0,0.0,303.0,1.01048,-29.9457,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003050.0,1.0,0.0,0.0,0.0,32.43,303.0,1.03,-33.6175,230.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003051.0,1.0,145.29,41.17,0.0,60.74,303.0,1.03,-35.4467,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003052.0,1.0,8.08,2.29,0.0,0.0,303.0,1.00631,-58.0466,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003053.0,1.0,0.0,0.0,0.0,0.0,303.0,1.03194,-27.0011,230.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003054.0,1.0,0.0,0.0,0.0,0.0,303.0,1.01295,-26.5611,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003055.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-24.1199,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003056.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-21.5456,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003057.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-21.7088,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003058.0,1.0,0.0,0.0,0.0,0.0,303.0,1.0347,-23.8007,230.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003059.0,1.0,0.0,0.0,0.0,0.0,303.0,1.01553,-17.2068,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003060.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-16.2507,18.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003061.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-18.4164,18.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003062.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-21.0873,18.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003063.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-19.9373,18.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003064.0,1.0,0.0,0.0,0.0,0.0,303.0,1.0227,-18.4501,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003065.0,2.0,0.0,0.0,0.0,0.0,303.0,1.00149,-12.3672,18.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003066.0,1.0,22.03,6.24,0.0,0.0,303.0,1.01441,-42.4272,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003067.0,1.0,0.0,0.0,0.0,0.0,303.0,1.02965,-19.752,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003068.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-16.8611,20.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003069.0,1.0,3.81,1.08,0.0,0.0,303.0,1.00735,-29.4666,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003070.0,1.0,0.0,0.0,0.0,0.0,303.0,1.0209,-21.0159,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003071.0,2.0,0.0,0.0,0.0,0.0,303.0,1.00649,-16.4502,24.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003072.0,1.0,5.98,1.7,0.0,0.0,303.0,1.02053,-38.3795,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003073.0,1.0,0.0,0.0,0.0,0.0,303.0,1.00407,-53.7129,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003074.0,2.0,0.0,0.0,0.0,0.0,303.0,1.0,-51.1938,13.8,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003075.0,1.0,12.18,3.45,0.0,0.0,303.0,1.01484,-39.9666,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003076.0,1.0,10.79,3.06,0.0,0.0,303.0,1.00129,-55.1719,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003077.0,1.0,68.66,19.45,0.0,0.0,303.0,1.0097,-27.9462,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003078.0,1.0,0.0,0.0,0.0,0.0,303.0,1.02728,-25.9331,230.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003079.0,1.0,0.0,0.0,0.0,0.0,303.0,1.02179,-24.2325,161.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003080.0,1.0,0.0,0.0,0.0,0.0,303.0,1.01057,-21.2967,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003081.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-19.8742,20.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003082.0,1.0,0.0,0.0,0.0,0.0,303.0,1.02606,-27.8671,230.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003083.0,1.0,0.0,0.0,0.0,0.0,303.0,1.01821,-24.1296,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003084.0,2.0,0.0,0.0,0.0,0.0,303.0,1.0,-18.071,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003085.0,1.0,0.0,0.0,0.0,0.0,303.0,1.00859,-18.5238,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003086.0,2.0,0.0,0.0,0.0,0.0,303.0,1.0,-11.6016,13.2,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003087.0,2.0,0.0,0.0,0.0,0.0,303.0,1.00859,-18.5238,13.2,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003088.0,1.0,0.0,0.0,0.0,81.1,303.0,1.03,-33.0224,230.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003089.0,1.0,0.0,0.0,0.0,0.0,303.0,1.02954,-35.6426,161.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003090.0,1.0,0.0,0.0,0.0,0.0,303.0,1.02963,-36.3006,161.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003091.0,1.0,0.0,0.0,0.0,82.39,303.0,1.03,-37.1882,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003092.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-26.234,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003093.0,1.0,5.05,1.43,0.0,0.0,303.0,1.00411,-57.3967,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003094.0,1.0,0.0,0.0,0.0,0.0,303.0,1.01973,-23.186,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003095.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-15.2853,18.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003096.0,1.0,0.0,0.0,0.0,0.0,303.0,1.02586,-22.0724,230.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003097.0,1.0,0.0,0.0,0.0,0.0,303.0,1.0213,-20.189,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003098.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-13.4352,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003099.0,1.0,12.08,3.42,0.0,0.0,303.0,1.00714,-28.7163,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003100.0,1.0,8.53,2.42,0.0,0.0,303.0,1.00991,-34.7397,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003101.0,1.0,9.43,2.67,0.0,0.0,303.0,1.01099,-47.4888,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003102.0,1.0,75.26,21.32,0.0,0.0,303.0,1.02053,-37.3257,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003103.0,1.0,39.32,11.14,0.0,0.0,303.0,1.01192,-20.6154,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003104.0,1.0,0.0,0.0,0.0,0.0,303.0,1.01679,-47.0589,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003105.0,2.0,0.0,0.0,0.0,0.0,303.0,1.01466,-41.5279,13.2,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003106.0,2.0,0.0,0.0,0.0,0.0,303.0,1.00797,-40.5068,13.2,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003107.0,1.0,14.87,4.21,0.0,0.0,303.0,1.00148,-58.1763,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003108.0,1.0,23.52,6.66,0.0,0.0,303.0,1.01282,-56.3197,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003109.0,1.0,0.0,0.0,0.0,0.0,303.0,1.02121,-18.7746,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003110.0,2.0,0.0,0.0,0.0,0.0,303.0,1.04,-11.2871,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003111.0,1.0,0.0,0.0,0.0,0.0,303.0,1.01383,-16.3812,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003112.0,2.0,0.0,0.0,0.0,0.0,303.0,1.0,-8.24639,18.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003113.0,2.0,0.0,0.0,0.0,0.0,303.0,1.0,-8.24724,18.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003114.0,1.0,98.31,27.85,0.0,0.0,303.0,1.01869,-34.1489,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003115.0,1.0,9.58,2.71,0.0,0.0,303.0,1.00821,-22.106,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003116.0,1.0,0.0,0.0,0.0,0.0,303.0,1.00653,-15.4604,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003117.0,2.0,0.0,0.0,0.0,0.0,303.0,1.0,-12.4084,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003118.0,2.0,0.0,0.0,0.0,0.0,303.0,1.0,-11.4383,13.8,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003119.0,1.0,0.0,0.0,0.0,0.0,303.0,1.02919,-51.229,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003120.0,2.0,0.0,0.0,0.0,0.0,303.0,1.02957,-49.7703,13.8,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003121.0,1.0,0.0,0.0,0.0,0.0,303.0,1.01897,-16.4555,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003122.0,2.0,0.0,0.0,0.0,0.0,303.0,1.0,-7.61316,18.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003123.0,1.0,66.07,18.72,0.0,0.0,303.0,0.997918,-56.2395,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003124.0,1.0,64.54,18.29,0.0,44.55,303.0,1.03,-59.1573,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003125.0,1.0,91.26,25.86,0.0,0.0,303.0,1.0138,-37.3555,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003126.0,1.0,9.96,2.82,0.0,40.24,303.0,1.03,-56.6971,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003127.0,2.0,0.0,0.0,0.0,0.0,303.0,1.02027,-16.4745,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003128.0,1.0,2.82,0.8,0.0,0.0,303.0,1.01183,-18.1412,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003129.0,2.0,0.0,0.0,0.0,0.0,303.0,1.02806,-16.9316,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003130.0,1.0,92.15,26.11,0.0,0.0,303.0,1.01462,-18.9606,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003131.0,2.0,0.0,0.0,0.0,0.0,303.0,1.02,-22.0139,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003132.0,1.0,9.56,2.71,0.0,0.0,303.0,1.01606,-40.0732,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003133.0,2.0,0.0,0.0,0.0,0.0,303.0,1.02401,-22.4723,230.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003134.0,1.0,0.0,0.0,0.0,0.0,303.0,1.02298,-23.0867,161.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003135.0,1.0,0.0,0.0,0.0,0.0,303.0,1.01211,-19.5177,161.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003136.0,1.0,46.96,13.3,0.0,0.0,303.0,1.00382,-15.8047,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003137.0,2.0,0.0,0.0,0.0,0.0,303.0,1.02442,-23.532,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003138.0,1.0,10.95,3.1,0.0,0.0,303.0,1.02461,-38.6765,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003139.0,1.0,14.92,4.23,0.0,0.0,303.0,0.998661,-29.4754,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003140.0,1.0,0.22,0.06,0.0,0.0,303.0,1.005,-29.9628,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003141.0,2.0,0.0,0.0,0.0,0.0,303.0,1.02119,-17.7864,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003142.0,1.0,7.07,2.0,0.0,21.39,303.0,1.03,-39.8328,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003143.0,1.0,5.75,1.63,0.0,27.5,303.0,1.03,-38.7895,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003144.0,1.0,5.56,1.57,0.0,0.0,303.0,1.02153,-39.6048,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003145.0,1.0,2.94,0.83,0.0,0.0,303.0,1.01325,-23.7165,115.0,27.0,1.1,0.9,0.0,0.0,0.0,0.0
3003146.0,1.0,12.04,3.41,0.0,14.49,303.0,1.03,-35.2718,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3003147.0,1.0,34.76,9.85,0.0,27.96,303.0,1.03,-55.3918,115.0,28.0,1.1,0.9,0.0,0.0,0.0,0.0
3004002.0,1.0,1.01,0.29,0.0,0.0,304.0,1.02012,-52.3051,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004003.0,1.0,127.29,36.07,0.0,0.0,304.0,1.01925,-71.0286,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004004.0,1.0,0.0,0.0,0.0,0.0,304.0,1.02689,-55.2664,230.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004005.0,1.0,164.14,46.51,0.0,82.74,304.0,1.03,-59.4115,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004006.0,1.0,2.75,0.78,0.0,0.0,304.0,1.02937,-54.7427,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004007.0,1.0,183.66,52.04,0.0,0.0,304.0,1.01695,-71.6355,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
3004008.0,1.0,32.49,9.21,0.0,0.0,304.0,0.999991,-54.2443,115.0,20.0,1.1,0.9,0.0,0.0,0.0,0.0
3004009.0,1.0,0.0,0.0,0.0,0.0,304.0,1.02614,-45.6244,115.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004010.0,2.0,0.0,0.0,0.0,0.0,304.0,1.03,-42.7842,20.0,21.0,1.1,0.9,0.0,0.0,0.0,0.0
3004011.0,1.0,16.05,4.55,0.0,0.0,304.0,1.02544,-56.7004,115.0,19.0,1.1,0.9,0.0,0.0,0.0,0.0
